Dataset	Sample	SampleCode	Z_Africa1	Z_Africa2	Z_CentralAsia	Z_CentralEurope	Z_EastAsia	Z_FarEastAsia	Z_India	Z_NativeAmerica	Z_Scandinavia	Z_SouthEastAsia	Z_SouthEurope	Z_UK	Code
GWD	HG02588	HG02588	0.3444444444444445	0.6555555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
JPT	NA18964	NA18964	0.0	0.0	0.0	0.0	0.5591397849462365	0.26881720430107525	0.0	0.0	0.0	0.17204301075268816	0.0	0.0	4
TSI	NA20512	NA20512	0.0	0.0	0.0	0.18604651162790695	0.0	0.0	0.0	0.1395348837209302	0.18604651162790695	0.0	0.48837209302325574	0.0	1
YRI	NA18864	NA18864	0.3294117647058824	0.6705882352941176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
YRI	NA18523	NA18523	0.3103448275862069	0.689655172413793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
CEU	NA07056	NA07056	0.0	0.0	0.0	0.15384615384615383	0.0	0.0	0.0	0.0	0.1794871794871795	0.0	0.48717948717948717	0.1794871794871795	1
FIN	HG00188	HG00188	0.0	0.0	0.0	0.1847826086956522	0.0	0.0	0.0	0.0	0.8152173913043478	0.0	0.0	0.0	1
ITU	HG03742	HG03742	0.0	0.0	0.323943661971831	0.0	0.2112676056338028	0.0	0.46478873239436624	0.0	0.0	0.0	0.0	0.0	4
ASW	NA19818	NA19818	0.20833333333333334	0.45833333333333337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	2
CEU	NA10847	NA10847	0.0	0.0	0.0	0.15730337078651688	0.0	0.0	0.0	0.0	0.2696629213483146	0.0	0.4044943820224719	0.16853932584269662	1
IBS	HG01537	HG01537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16091954022988508	0.2413793103448276	0.0	0.3448275862068966	0.25287356321839083	1
GBR	HG00116	HG00116	0.0	0.0	0.14666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44	0.41333333333333333	1
MSL	HG03419	HG03419	0.32222222222222224	0.6777777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
GBR	HG00117	HG00117	0.0	0.0	0.0	0.14634146341463414	0.0	0.0	0.0	0.0	0.13414634146341464	0.0	0.45121951219512196	0.2682926829268293	1
ASW	NA19834	NA19834	0.29069767441860467	0.5930232558139535	0.0	0.0	0.0	0.0	0.0	0.0	0.11627906976744187	0.0	0.0	0.0	2
GBR	HG00115	HG00115	0.0	0.0	0.0	0.13095238095238096	0.0	0.0	0.0	0.0	0.2380952380952381	0.0	0.44047619047619047	0.1904761904761905	1
LWK	NA19308	NA19308	0.3164556962025316	0.6835443037974683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
PJL	HG02685	HG02685	0.0	0.0	0.25	0.0	0.203125	0.0	0.390625	0.0	0.0	0.0	0.15625	0.0	4
GWD	HG02621	HG02621	0.3720930232558139	0.627906976744186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
BEB	HG03926	HG03926	0.0	0.0	0.0	0.0	0.1746031746031746	0.1746031746031746	0.4444444444444445	0.0	0.0	0.0	0.20634920634920637	0.0	4
TSI	NA20521	NA20521	0.0	0.0	0.0	0.11363636363636365	0.0	0.0	0.0	0.20454545454545453	0.25	0.0	0.31818181818181823	0.11363636363636365	1
CEU	NA07048	NA07048	0.0	0.0	0.0	0.17073170731707318	0.0	0.0	0.0	0.0	0.35365853658536583	0.0	0.34146341463414637	0.13414634146341464	1
KHV	HG01850	HG01850	0.0	0.0	0.0	0.0	0.4945054945054946	0.29670329670329676	0.0	0.0	0.0	0.2087912087912088	0.0	0.0	4
GBR	HG00122	HG00122	0.0	0.0	0.0	0.14117647058823532	0.0	0.0	0.0	0.0	0.3411764705882353	0.0	0.2941176470588236	0.22352941176470592	1
PJL	HG02684	HG02684	0.0	0.0	0.2028985507246377	0.0	0.0	0.0	0.4057971014492754	0.0	0.0	0.0	0.391304347826087	0.0	4
FIN	HG00269	HG00269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18072289156626506	0.5060240963855421	0.0	0.18072289156626506	0.13253012048192772	1
BEB	HG03917	HG03917	0.0	0.0	0.17105263157894737	0.0	0.25	0.0	0.32894736842105265	0.0	0.0	0.0	0.25	0.0	4
CDX	HG00844	HG00844	0.0	0.0	0.0	0.0	0.47126436781609193	0.25287356321839083	0.0	0.0	0.0	0.27586206896551724	0.0	0.0	4
CHS	HG00406	HG00406	0.0	0.0	0.0	0.0	0.5393258426966292	0.2808988764044944	0.0	0.0	0.0	0.1797752808988764	0.0	0.0	4
CHS	HG00452	HG00452	0.0	0.0	0.0	0.0	0.5	0.20408163265306123	0.0	0.0	0.0	0.29591836734693877	0.0	0.0	4
ESN	HG02922	HG02922	0.33333333333333337	0.6666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
CEU	NA10851	NA10851	0.0	0.0	0.0	0.14102564102564102	0.0	0.0	0.0	0.0	0.23076923076923075	0.0	0.3974358974358974	0.23076923076923075	1
MSL	HG03066	HG03066	0.3516483516483517	0.6483516483516484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
CHB	NA18532	NA18532	0.0	0.0	0.0	0.0	0.8787878787878788	0.0	0.0	0.0	0.0	0.12121212121212122	0.0	0.0	4
GWD	HG02570	HG02570	0.35	0.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
GBR	HG00118	HG00118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15294117647058825	0.2823529411764706	0.0	0.3764705882352941	0.18823529411764706	1
ACB	HG01990	HG01990	0.3444444444444445	0.6555555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
GBR	HG00119	HG00119	0.0	0.0	0.0	0.11627906976744186	0.0	0.0	0.0	0.1627906976744186	0.34883720930232553	0.0	0.3720930232558139	0.0	1
FIN	HG00187	HG00187	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.74	0.0	0.0	0.15	1
GWD	HG02464	HG02464	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
BEB	HG03908	HG03908	0.0	0.0	0.2857142857142857	0.0	0.0	0.0	0.5396825396825398	0.0	0.1746031746031746	0.0	0.0	0.0	4
CDX	HG00879	HG00879	0.0	0.0	0.0	0.0	0.5517241379310345	0.19540229885057472	0.0	0.0	0.0	0.25287356321839083	0.0	0.0	4
PJL	HG02655	HG02655	0.0	0.0	0.19999999999999998	0.0	0.0	0.0	0.41333333333333333	0.0	0.0	0.0	0.14666666666666667	0.24	4
PJL	HG02682	HG02682	0.0	0.0	0.18823529411764706	0.0	0.0	0.0	0.2235294117647059	0.12941176470588237	0.0	0.0	0.2823529411764706	0.17647058823529413	4
MSL	HG03428	HG03428	0.3023255813953489	0.6976744186046512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
CHB	NA18544	NA18544	0.0	0.0	0.0	0.0	0.6236559139784945	0.21505376344086022	0.0	0.0	0.0	0.16129032258064516	0.0	0.0	4
GBR	HG00101	HG00101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1
CEU	NA11830	NA11830	0.0	0.0	0.14444444444444446	0.16666666666666669	0.0	0.0	0.0	0.11111111111111113	0.2555555555555556	0.0	0.32222222222222224	0.0	1
JPT	NA18961	NA18961	0.0	0.0	0.0	0.0	0.5638297872340425	0.3191489361702127	0.0	0.0	0.0	0.11702127659574467	0.0	0.0	4
LWK	NA19030	NA19030	0.3125	0.6875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
GIH	NA20874	NA20874	0.0	0.0	0.3448275862068965	0.0	0.0	0.0	0.6551724137931034	0.0	0.0	0.0	0.0	0.0	4
PJL	HG02661	HG02661	0.0	0.0	0.28378378378378377	0.0	0.0	0.0	0.3648648648648649	0.16216216216216217	0.0	0.0	0.1891891891891892	0.0	4
ESN	HG02970	HG02970	0.34831460674157305	0.651685393258427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
GIH	NA20864	NA20864	0.0	0.0	0.358974358974359	0.0	0.0	0.0	0.34615384615384615	0.0	0.14102564102564102	0.0	0.0	0.15384615384615383	4
PJL	HG02687	HG02687	0.0	0.0	0.2948717948717949	0.0	0.0	0.0	0.4358974358974359	0.0	0.2692307692307692	0.0	0.0	0.0	4
TSI	NA20527	NA20527	0.0	0.0	0.0	0.11458333333333333	0.0	0.0	0.12499999999999999	0.10416666666666666	0.15624999999999997	0.0	0.3333333333333333	0.16666666666666666	1
ITU	HG03782	HG03782	0.0	0.0	0.39285714285714285	0.0	0.0	0.0	0.6071428571428571	0.0	0.0	0.0	0.0	0.0	4
ASW	NA19700	NA19700	0.27906976744186046	0.5813953488372093	0.0	0.0	0.0	0.0	0.0	0.13953488372093023	0.0	0.0	0.0	0.0	2
KHV	HG01859	HG01859	0.0	0.0	0.0	0.0	0.5384615384615384	0.1758241758241758	0.0	0.0	0.0	0.2857142857142857	0.0	0.0	4
TSI	NA20518	NA20518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666669	0.29487179487179493	0.0	0.2692307692307693	0.2692307692307693	1
ASW	NA19904	NA19904	0.37349397590361444	0.6265060240963856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
IBS	HG01503	HG01503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22784810126582278	0.0	0.5569620253164557	0.21518987341772153	1
CEU	NA11893	NA11893	0.0	0.0	0.0	0.19512195121951217	0.0	0.0	0.0	0.0	0.14634146341463414	0.0	0.4146341463414634	0.24390243902439024	1
YRI	NA18498	NA18498	0.32183908045977017	0.6781609195402298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
FIN	HG00171	HG00171	0.0	0.0	0.0	0.15294117647058825	0.0	0.0	0.0	0.11764705882352942	0.36470588235294116	0.0	0.24705882352941178	0.11764705882352942	1
IBS	HG01531	HG01531	0.0	0.0	0.0	0.14772727272727273	0.0	0.0	0.0	0.0	0.3068181818181818	0.0	0.2840909090909091	0.26136363636363635	1
CHS	HG00409	HG00409	0.0	0.0	0.0	0.0	0.5851063829787235	0.19148936170212766	0.0	0.0	0.0	0.22340425531914895	0.0	0.0	4
STU	HG03646	HG03646	0.0	0.0	0.23456790123456792	0.0	0.12345679012345681	0.0	0.5061728395061729	0.0	0.1358024691358025	0.0	0.0	0.0	4
MSL	HG03060	HG03060	0.2840909090909091	0.7159090909090909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
GWD	HG02573	HG02573	0.35	0.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
GBR	HG00105	HG00105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21739130434782608	0.0	0.4891304347826087	0.29347826086956524	1
YRI	NA18517	NA18517	0.3563218390804597	0.6436781609195402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
GBR	HG00112	HG00112	0.0	0.0	0.14473684210526316	0.0	0.0	0.0	0.0	0.0	0.2894736842105263	0.0	0.5657894736842105	0.0	1
GIH	NA20876	NA20876	0.0	0.0	0.24390243902439027	0.0	0.12195121951219513	0.0	0.5	0.0	0.0	0.0	0.13414634146341464	0.0	4
PJL	HG02658	HG02658	0.0	0.0	0.0	0.0	0.0	0.0	0.3802816901408451	0.14084507042253522	0.29577464788732394	0.0	0.0	0.18309859154929578	4
FIN	HG00185	HG00185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1
IBS	HG01602	HG01602	0.0	0.0	0.13253012048192772	0.0	0.0	0.0	0.0	0.1566265060240964	0.20481927710843376	0.0	0.3734939759036145	0.13253012048192772	1
ASW	NA19703	NA19703	0.20987654320987653	0.6172839506172839	0.0	0.0	0.0	0.0	0.0	0.0	0.17283950617283952	0.0	0.0	0.0	2
ASW	NA19908	NA19908	0.29411764705882354	0.5882352941176471	0.0	0.0	0.0	0.0	0.0	0.11764705882352942	0.0	0.0	0.0	0.0	2
IBS	HG01513	HG01513	0.0	0.0	0.0	0.12903225806451613	0.0	0.0	0.0	0.0	0.0	0.0	0.6881720430107526	0.1827956989247312	1
ITU	HG03777	HG03777	0.0	0.0	0.3235294117647059	0.0	0.17647058823529413	0.0	0.5000000000000001	0.0	0.0	0.0	0.0	0.0	4
FIN	HG00266	HG00266	0.0	0.0	0.0	0.0	0.0	0.0	0.15384615384615383	0.0	0.48717948717948717	0.0	0.21794871794871795	0.14102564102564102	1
ESN	HG03108	HG03108	0.31818181818181823	0.6818181818181818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
LWK	NA19042	NA19042	0.3157894736842105	0.6842105263157895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
JPT	NA18962	NA18962	0.0	0.0	0.0	0.0	0.5476190476190477	0.32142857142857145	0.0	0.0	0.0	0.13095238095238096	0.0	0.0	4
BEB	HG03910	HG03910	0.0	0.0	0.21686746987951808	0.0	0.21686746987951808	0.0	0.2891566265060241	0.0	0.0	0.13253012048192772	0.14457831325301204	0.0	4
JPT	NA18940	NA18940	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4
CDX	HG00766	HG00766	0.0	0.0	0.0	0.0	0.6463414634146342	0.0	0.0	0.0	0.0	0.3536585365853658	0.0	0.0	4
ITU	HG03775	HG03775	0.0	0.0	0.1411764705882353	0.0	0.0	0.1411764705882353	0.4705882352941177	0.12941176470588237	0.11764705882352942	0.0	0.0	0.0	4
CDX	HG01794	HG01794	0.0	0.0	0.0	0.0	0.4615384615384615	0.24175824175824176	0.0	0.0	0.0	0.2967032967032967	0.0	0.0	4
CDX	HG01799	HG01799	0.0	0.0	0.0	0.0	0.4782608695652174	0.16304347826086957	0.0	0.0	0.0	0.3586956521739131	0.0	0.0	4
GIH	NA20851	NA20851	0.0	0.0	0.19791666666666669	0.0	0.0	0.0	0.8020833333333334	0.0	0.0	0.0	0.0	0.0	4
IBS	HG01525	HG01525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13333333333333333	0.0	0.0	0.6266666666666666	0.24	1
