Dataset	Sample	SampleCode	Z_Africa1	Z_Africa2	Z_CentralAsia	Z_CentralEurope	Z_EastAsia	Z_FarEastAsia	Z_India	Z_NativeAmerica	Z_Scandinavia	Z_SouthEastAsia	Z_SouthEurope	Z_UK	Code
CEU	NA11881	NA11881	0.0	0.0	0.0	0.0	0.0	0.1326530612244898	0.15306122448979592	0.0	0.0	0.0	0.10204081632653061	0.6122448979591837	1
CEU	NA07051	NA07051	0.0	0.0	0.0	0.0	0.0	0.0	0.12631578947368421	0.0	0.0	0.0	0.8736842105263158	0.0	1
CHB	NA18549	NA18549	0.0	0.0	0.0	0.0	0.30927835051546393	0.6907216494845362	0.0	0.0	0.0	0.0	0.0	0.0	4
BEB	HG03914	HG03914	0.14	0.19	0.0	0.0	0.0	0.0	0.28	0.13	0.0	0.26	0.0	0.0	4
YRI	NA18489	NA18489	0.32	0.5	0.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
GIH	NA20861	NA20861	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.2	0.0	0.0	0.0	4
CHB	NA18550	NA18550	0.0	0.0	0.0	0.0	0.3214285714285714	0.0	0.47619047619047616	0.0	0.20238095238095238	0.0	0.0	0.0	4
MSL	HG03433	HG03433	0.31	0.51	0.0	0.0	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.0	2
IBS	HG01518	HG01518	0.0	0.0	0.1134020618556701	0.26804123711340205	0.0	0.30927835051546393	0.0	0.0	0.0	0.0	0.30927835051546393	0.0	1
MSL	HG03394	HG03394	0.3888888888888889	0.3444444444444445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26666666666666666	0.0	0.0	2
FIN	HG00180	HG00180	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.37	0.0	0.51	0.0	1
KHV	HG01851	HG01851	0.0	0.0	0.0	0.0	0.44680851063829785	0.0	0.19148936170212763	0.0	0.0	0.2127659574468085	0.0	0.14893617021276595	4
PJL	HG02682	HG02682	0.1797752808988764	0.0	0.0	0.12359550561797752	0.0	0.0	0.0	0.0	0.0	0.5393258426966292	0.15730337078651688	0.0	4
IBS	HG01602	HG01602	0.0	0.0	0.0	0.4659090909090909	0.0	0.36363636363636365	0.0	0.0	0.17045454545454544	0.0	0.0	0.0	1
GBR	HG00116	HG00116	0.21176470588235294	0.0	0.0	0.5058823529411764	0.0	0.2823529411764706	0.0	0.0	0.0	0.0	0.0	0.0	1
BEB	HG03934	HG03934	0.25000000000000006	0.0	0.27272727272727276	0.0	0.0	0.0	0.13636363636363638	0.34090909090909094	0.0	0.0	0.0	0.0	4
IBS	HG01528	HG01528	0.0	0.28	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.14	0.45	1
MSL	HG03437	HG03437	0.26	0.56	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
FIN	HG00173	HG00173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1
GIH	NA20845	NA20845	0.0	0.0	0.594059405940594	0.0	0.0	0.0	0.22772277227722773	0.0	0.0	0.0	0.1782178217821782	0.0	4
GBR	HG00117	HG00117	0.1827956989247312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5698924731182796	0.0	0.24731182795698925	0.0	1
ASW	NA19922	NA19922	0.3	0.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16	2
CHB	NA18552	NA18552	0.0	0.0	0.0	0.0	0.25806451612903225	0.0	0.2795698924731183	0.0	0.0	0.4623655913978495	0.0	0.0	4
LWK	NA19307	NA19307	0.25	0.16	0.0	0.22	0.0	0.0	0.0	0.0	0.16	0.21	0.0	0.0	2
KHV	HG01845	HG01845	0.0	0.0	0.46938775510204084	0.0	0.28571428571428575	0.24489795918367346	0.0	0.0	0.0	0.0	0.0	0.0	4
STU	HG03680	HG03680	0.21505376344086022	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11827956989247311	0.0	4
STU	HG03696	HG03696	0.0	0.0	0.0	0.0	0.0	0.0	0.6382978723404255	0.20212765957446807	0.0	0.15957446808510636	0.0	0.0	4
